,day_of_week,start_hour,start_station_id,start_station_longitude,start_station_latitude,ride_start_date
27817,Mon,15,463,-74.00443172,40.74206539,2013-09-23
27818,Mon,18,375,-73.99695094,40.72679454,2013-09-23
27819,Wed,7,477,-73.9900262,40.75640548,2013-09-25
27820,Mon,8,2021,-73.98859651,40.75929124,2013-09-23
27821,Tue,8,466,-73.99144871,40.74395411,2013-09-17
27822,Sat,17,462,-74.00451887,40.74691959,2013-09-21
27823,Fri,16,390,-73.9842844,40.69221589,2013-09-27
27824,Sun,3,433,-73.98057249,40.72955361,2013-09-08
27825,Tue,19,244,-73.96536851,40.69196035,2013-09-10
27826,Tue,17,347,-74.00748842,40.72873888,2013-09-24
27827,Mon,21,3002,-74.015756,40.711512,2013-09-16
27828,Mon,17,294,-73.9957214,40.73049393,2013-09-02
27829,Fri,19,2008,-74.01677685,40.70569254,2013-09-13
27830,Wed,14,470,-74.00004031,40.74345335,2013-09-04
27831,Mon,18,457,-73.98169333,40.76695317,2013-09-30
27832,Wed,23,490,-73.993934,40.751551,2013-09-04
27833,Sat,11,457,-73.98169333,40.76695317,2013-09-28
27834,Wed,21,379,-73.9916,40.749156,2013-09-18
27835,Tue,20,393,-73.97995466,40.72299208,2013-09-03
27836,Fri,0,320,-74.00583475,40.71743998,2013-09-20
27837,Thu,6,83,-73.97632328,40.68382604,2013-09-26
27838,Sat,16,432,-73.98379855,40.72621788,2013-09-21
27839,Sun,16,285,-73.99074142,40.73454567,2013-09-22
27840,Tue,18,345,-73.99704374,40.73649403,2013-09-10
27841,Mon,18,408,-73.99400398,40.71076228,2013-09-30
27842,Thu,10,330,-74.00562789,40.71450451,2013-09-19
27843,Mon,14,369,-74.00026394,40.73224119,2013-09-23
27844,Sun,12,444,-73.98915076,40.7423543,2013-09-15
27845,Fri,19,137,-73.972924,40.761628,2013-09-13
27846,Wed,21,435,-73.99415556,40.74173969,2013-09-11
27847,Mon,12,72,-73.99392888,40.76727216,2013-09-02
27848,Mon,13,459,-74.007756,40.746745,2013-09-02
27849,Mon,8,355,-73.99974372,40.71602118,2013-09-09
27850,Thu,14,327,-74.01658354,40.7153379,2013-09-05
27851,Mon,10,519,-73.97770164,40.75188406,2013-09-09
27852,Wed,9,368,-74.00214988,40.73038599,2013-09-11
27853,Tue,21,83,-73.97632328,40.68382604,2013-09-24
27854,Wed,22,254,-73.99800419,40.73532427,2013-09-11
27855,Fri,14,354,-73.96223558,40.69363137,2013-09-27
27856,Tue,14,151,-73.99720307,40.7218158,2013-09-17
27857,Tue,6,147,-74.01121978,40.71542197,2013-09-24
27858,Wed,10,466,-73.99144871,40.74395411,2013-09-25
27859,Sun,16,217,-73.99383605,40.70277159,2013-09-15
27860,Tue,13,276,-74.0104554,40.71748752,2013-09-10
27861,Wed,9,2006,-73.97634151,40.76590936,2013-09-25
27862,Sun,17,195,-74.01043382,40.70905623,2013-09-22
27863,Sun,21,492,-73.99093085,40.75019995,2013-09-01
27864,Sun,11,448,-73.9979009,40.75660359,2013-09-22
27865,Sun,17,477,-73.9900262,40.75640548,2013-09-15
27866,Wed,23,410,-73.98517977,40.72066442,2013-09-11
27867,Thu,12,441,-73.967416,40.756014,2013-09-26
27868,Fri,15,444,-73.98915076,40.7423543,2013-09-13
27869,Sat,14,469,-73.98268129,40.76344058,2013-09-07
27870,Wed,17,294,-73.9957214,40.73049393,2013-09-25
27871,Tue,22,523,-73.99138152,40.75466591,2013-09-24
27872,Mon,10,335,-73.99404649,40.72903917,2013-09-09
27873,Thu,7,422,-73.988038,40.770513,2013-09-19
27874,Mon,17,533,-73.98721619,40.75299641,2013-09-30
27875,Mon,10,161,-73.99810231,40.72917025,2013-09-23
27876,Sat,17,387,-74.0046073,40.71273266,2013-09-21
27877,Mon,18,307,-73.98990025,40.71427487,2013-09-16
27878,Wed,18,147,-74.01121978,40.71542197,2013-09-11
27879,Sat,22,532,-73.960876,40.710451,2013-09-21
27880,Mon,18,442,-73.993915,40.746647,2013-09-23
27881,Sat,9,538,-73.97787642,40.75795248,2013-09-07
27882,Wed,17,268,-73.99973337,40.71910537,2013-09-11
27883,Tue,17,195,-74.01043382,40.70905623,2013-09-17
27884,Thu,22,478,-73.99884222,40.76030096,2013-09-12
27885,Tue,17,303,-73.99949601,40.72362738,2013-09-17
27886,Sat,10,485,-73.98338988,40.75038009,2013-09-28
27887,Tue,8,513,-73.988639,40.768254,2013-09-17
27888,Tue,19,382,-73.99200509,40.73492695,2013-09-03
27889,Fri,5,519,-73.97770164,40.75188406,2013-09-06
27890,Tue,15,281,-73.97371465,40.7643971,2013-09-03
27891,Mon,7,438,-73.98564945,40.72779126,2013-09-23
27892,Sat,11,346,-74.00618026,40.73652889,2013-09-21
27893,Mon,22,499,-73.98191841,40.76915505,2013-09-23
27894,Fri,13,482,-73.99931783,40.73935542,2013-09-13
27895,Thu,17,238,-74.00859207,40.7361967,2013-09-05
27896,Sat,6,262,-73.97372989,40.69178232,2013-09-21
27897,Sat,15,536,-73.97536082,40.74144387,2013-09-14
27898,Fri,11,531,-73.99266288,40.71893904,2013-09-20
27899,Sun,12,357,-73.99158043,40.73261787,2013-09-01
27900,Fri,7,365,-73.9614583,40.68223166,2013-09-20
27901,Sun,18,157,-73.99612349,40.69089272,2013-09-22
27902,Thu,7,302,-73.97793172,40.72082834,2013-09-19
27903,Fri,9,482,-73.99931783,40.73935542,2013-09-20
27904,Sun,18,537,-73.98409214,40.74025878,2013-09-08
27905,Fri,17,459,-74.007756,40.746745,2013-09-27
27906,Thu,5,318,-73.9779874,40.75320159,2013-09-26
27907,Tue,16,461,-73.98205027,40.73587678,2013-09-17
27908,Sat,18,494,-73.99723551,40.74734825,2013-09-28
27909,Fri,7,379,-73.9916,40.749156,2013-09-20
27910,Thu,17,478,-73.99884222,40.76030096,2013-09-05
27911,Mon,9,3002,-74.015756,40.711512,2013-09-16
27912,Thu,12,345,-73.99704374,40.73649403,2013-09-05
27913,Tue,8,482,-73.99931783,40.73935542,2013-09-10
27914,Sat,19,540,-73.98320928,40.74147286,2013-09-07
27915,Tue,10,467,-73.97895137,40.68312489,2013-09-24
27916,Wed,18,448,-73.9979009,40.75660359,2013-09-04
27917,Fri,12,540,-73.98320928,40.74147286,2013-09-20
27918,Sun,13,312,-73.989111,40.722055,2013-09-29
27919,Sun,18,488,-73.99372222,40.75645824,2013-09-08
27920,Fri,23,284,-74.00263761,40.73901691,2013-09-13
27921,Mon,11,147,-74.01121978,40.71542197,2013-09-02
27922,Fri,17,229,-73.99379025,40.72743423,2013-09-20
27923,Wed,17,267,-73.98765428,40.75097711,2013-09-11
27924,Sun,9,311,-73.98802084,40.7172274,2013-09-29
27925,Fri,13,507,-73.97973776,40.73912601,2013-09-27
27926,Tue,8,500,-73.98336183,40.76228826,2013-09-10
27927,Mon,17,437,-73.95004798,40.68098339,2013-09-30
27928,Fri,18,490,-73.993934,40.751551,2013-09-13
27929,Fri,8,519,-73.97770164,40.75188406,2013-09-20
27930,Wed,18,271,-73.97805813,40.68528172,2013-09-18
27931,Tue,10,469,-73.98268129,40.76344058,2013-09-10
27932,Fri,8,508,-73.99667444,40.76341379,2013-09-13
27933,Mon,20,161,-73.99810231,40.72917025,2013-09-16
27934,Fri,18,523,-73.99138152,40.75466591,2013-09-06
27935,Thu,18,152,-74.00910627,40.71473993,2013-09-05
27936,Sun,14,430,-73.98656928,40.7014851,2013-09-15
27937,Mon,16,382,-73.99200509,40.73492695,2013-09-30
27938,Fri,15,534,-74.0127234,40.70255065,2013-09-27
27939,Thu,8,426,-74.01322069,40.71754834,2013-09-26
27940,Fri,17,264,-74.00731853,40.70706456,2013-09-20
27941,Mon,13,276,-74.0104554,40.71748752,2013-09-30
27942,Tue,17,293,-73.9907647,40.73028666,2013-09-03
27943,Mon,11,382,-73.99200509,40.73492695,2013-09-23
27944,Fri,11,435,-73.99415556,40.74173969,2013-09-13
27945,Fri,23,358,-74.00711384,40.73291553,2013-09-27
27946,Fri,12,263,-73.996375,40.71729,2013-09-13
27947,Sun,16,254,-73.99800419,40.73532427,2013-09-15
27948,Wed,20,361,-73.99190759,40.71605866,2013-09-18
27949,Thu,9,433,-73.98057249,40.72955361,2013-09-05
27950,Wed,18,518,-73.9734419,40.74780373,2013-09-11
27951,Thu,17,523,-73.99138152,40.75466591,2013-09-26
27952,Wed,12,326,-73.98426726,40.72953837,2013-09-11
27953,Thu,8,540,-73.98320928,40.74147286,2013-09-12
27954,Sun,17,322,-73.991218,40.696192,2013-09-08
27955,Fri,8,417,-74.01020234,40.71291224,2013-09-06
27956,Tue,19,347,-74.00748842,40.72873888,2013-09-03
27957,Mon,18,476,-73.97966069,40.74394314,2013-09-09
27958,Sat,12,247,-74.00483091,40.73535398,2013-09-21
27959,Thu,7,507,-73.97973776,40.73912601,2013-09-12
27960,Thu,18,294,-73.9957214,40.73049393,2013-09-05
27961,Fri,13,195,-74.01043382,40.70905623,2013-09-13
27962,Thu,14,435,-73.99415556,40.74173969,2013-09-19
27963,Tue,8,450,-73.98788205,40.76227205,2013-09-17
27964,Mon,9,168,-73.99456405,40.73971301,2013-09-30
27965,Mon,10,414,-73.98765762,40.70281858,2013-09-02
27966,Thu,17,293,-73.9907647,40.73028666,2013-09-26
27967,Sun,14,528,-73.97706058,40.74290902,2013-09-15
27968,Tue,18,323,-73.98631746,40.69236178,2013-09-10
27969,Sat,12,514,-74.00277668,40.76087502,2013-09-21
27970,Fri,18,229,-73.99379025,40.72743423,2013-09-13
27971,Thu,8,492,-73.99093085,40.75019995,2013-09-05
27972,Wed,18,379,-73.9916,40.749156,2013-09-04
27973,Sat,18,285,-73.99074142,40.73454567,2013-09-07
27974,Sat,23,334,-73.99726235,40.74238787,2013-09-28
27975,Mon,11,546,-73.98303529,40.74444921,2013-09-30
27976,Mon,19,416,-73.97265183,40.68753406,2013-09-09
27977,Wed,16,379,-73.9916,40.749156,2013-09-18
27978,Sat,18,377,-74.00566443,40.72243797,2013-09-07
27979,Sun,19,317,-73.98185424,40.72453734,2013-09-08
27980,Fri,15,224,-74.00552427,40.71146364,2013-09-13
27981,Sat,2,504,-73.98165557,40.73221853,2013-09-28
27982,Mon,7,504,-73.98165557,40.73221853,2013-09-23
27983,Wed,9,216,-73.99548059,40.70037867,2013-09-25
27984,Fri,10,472,-73.98194829,40.7457121,2013-09-13
27985,Wed,8,428,-73.98783413,40.72467721,2013-09-25
27986,Fri,10,524,-73.98316936,40.75527307,2013-09-20
27987,Sun,22,2021,-73.98859651,40.75929124,2013-09-08
27988,Thu,16,515,-73.99461843,40.76009437,2013-09-05
27989,Wed,8,492,-73.99093085,40.75019995,2013-09-18
27990,Sun,16,364,-73.96023854,40.68900443,2013-09-15
27991,Thu,8,319,-74.00937622,40.71336124,2013-09-19
27992,Mon,8,316,-74.00653609,40.70955958,2013-09-09
27993,Sat,18,361,-73.99190759,40.71605866,2013-09-28
27994,Mon,19,319,-74.00937622,40.71336124,2013-09-30
27995,Mon,14,259,-74.01234218,40.70122128,2013-09-16
27996,Wed,13,444,-73.98915076,40.7423543,2013-09-25
27997,Fri,12,517,-73.97798848,40.75149263,2013-09-20
27998,Fri,14,480,-73.99061728,40.76669671,2013-09-27
27999,Mon,8,251,-73.99480012,40.72317958,2013-09-30
28000,Thu,17,417,-74.01020234,40.71291224,2013-09-26
28001,Sun,19,241,-73.97493121,40.68981035,2013-09-15
28002,Thu,18,463,-74.00443172,40.74206539,2013-09-12
28003,Mon,16,459,-74.007756,40.746745,2013-09-23
28004,Sat,20,318,-73.9779874,40.75320159,2013-09-21
28005,Tue,18,495,-73.99301222,40.76269882,2013-09-03
28006,Thu,0,224,-74.00552427,40.71146364,2013-09-12
28007,Mon,14,435,-73.99415556,40.74173969,2013-09-16
28008,Sun,21,345,-73.99704374,40.73649403,2013-09-22
28009,Tue,18,446,-73.99529885,40.74487634,2013-09-03
28010,Thu,19,361,-73.99190759,40.71605866,2013-09-26
28011,Wed,9,128,-74.00297088,40.72710258,2013-09-04
28012,Tue,18,537,-73.98409214,40.74025878,2013-09-24
28013,Tue,20,347,-74.00748842,40.72873888,2013-09-17
28014,Tue,10,267,-73.98765428,40.75097711,2013-09-03
28015,Wed,20,251,-73.99480012,40.72317958,2013-09-25
28016,Fri,16,224,-74.00552427,40.71146364,2013-09-20
28017,Fri,20,2021,-73.98859651,40.75929124,2013-09-27
28018,Tue,9,324,-73.981013,40.689888,2013-09-24
28019,Mon,17,388,-74.00295035,40.74971775,2013-09-16
28020,Thu,11,301,-73.98368779,40.72217444,2013-09-12
28021,Sun,22,2003,-73.98024289,40.73416059,2013-09-22
28022,Sun,23,498,-73.98808416,40.74854862,2013-09-22
28023,Sun,20,223,-73.99994661,40.73781509,2013-09-22
28024,Fri,16,456,-73.97402311,40.7597108,2013-09-06
28025,Thu,13,492,-73.99093085,40.75019995,2013-09-05
28026,Wed,13,538,-73.97787642,40.75795248,2013-09-25
28027,Tue,12,330,-74.00562789,40.71450451,2013-09-03
28028,Thu,12,237,-73.98672378,40.73047309,2013-09-12
28029,Sat,11,276,-74.0104554,40.71748752,2013-09-21
28030,Wed,23,233,-73.98963911,40.69246277,2013-09-25
28031,Mon,16,357,-73.99158043,40.73261787,2013-09-23
28032,Thu,16,319,-74.00937622,40.71336124,2013-09-05
28033,Mon,8,471,-73.95698119,40.71286844,2013-09-23
28034,Thu,11,348,-74.00154702,40.72490985,2013-09-19
28035,Wed,17,402,-73.98955109,40.7403432,2013-09-25
28036,Tue,19,422,-73.988038,40.770513,2013-09-10
28037,Mon,17,2021,-73.98859651,40.75929124,2013-09-16
28038,Thu,10,478,-73.99884222,40.76030096,2013-09-26
28039,Fri,18,352,-73.97722479,40.76340613,2013-09-13
28040,Tue,8,393,-73.97995466,40.72299208,2013-09-17
28041,Thu,17,357,-73.99158043,40.73261787,2013-09-19
28042,Fri,16,128,-74.00297088,40.72710258,2013-09-27
28043,Thu,16,276,-74.0104554,40.71748752,2013-09-05
28044,Sun,17,404,-74.00550867,40.7405826,2013-09-29
28045,Thu,16,325,-73.98473765,40.73624527,2013-09-19
28046,Tue,18,444,-73.98915076,40.7423543,2013-09-03
28047,Fri,12,483,-73.98889957,40.73223272,2013-09-13
28048,Wed,19,497,-73.99009296,40.73704984,2013-09-18
28049,Fri,19,375,-73.99695094,40.72679454,2013-09-06
28050,Mon,12,432,-73.98379855,40.72621788,2013-09-09
28051,Fri,10,431,-73.98263429,40.68864636,2013-09-06
28052,Fri,15,435,-73.99415556,40.74173969,2013-09-20
28053,Mon,1,167,-73.97604882,40.7489006,2013-09-16
28054,Tue,19,380,-74.00293877,40.73401143,2013-09-10
28055,Tue,6,515,-73.99461843,40.76009437,2013-09-17
28056,Thu,17,2004,-74.004704,40.724399,2013-09-26
28057,Sat,16,534,-74.0127234,40.70255065,2013-09-14
28058,Fri,18,518,-73.9734419,40.74780373,2013-09-20
28059,Thu,9,153,-73.9816324,40.75206231,2013-09-19
28060,Sun,21,320,-74.00583475,40.71743998,2013-09-08
28061,Thu,16,490,-73.993934,40.751551,2013-09-19
28062,Mon,19,482,-73.99931783,40.73935542,2013-09-16
28063,Sat,11,174,-73.97738662,40.7381765,2013-09-21
28064,Fri,7,315,-74.00670227,40.70355377,2013-09-20
28065,Wed,19,368,-74.00214988,40.73038599,2013-09-18
28066,Sun,14,382,-73.99200509,40.73492695,2013-09-08
28067,Fri,8,477,-73.9900262,40.75640548,2013-09-13
28068,Tue,20,401,-73.98997825,40.72019576,2013-09-24
28069,Wed,11,281,-73.97371465,40.7643971,2013-09-25
28070,Tue,17,319,-74.00937622,40.71336124,2013-09-17
28071,Fri,18,524,-73.98316936,40.75527307,2013-09-27
28072,Fri,9,533,-73.98721619,40.75299641,2013-09-20
28073,Wed,18,474,-73.98683077,40.7451677,2013-09-04
28074,Tue,10,537,-73.98409214,40.74025878,2013-09-10
28075,Mon,17,228,-73.97187886,40.7546011,2013-09-09
28076,Fri,13,510,-73.98042047,40.7606597,2013-09-13
28077,Tue,17,464,-73.96759673,40.75934501,2013-09-17
28078,Sat,0,295,-73.99293911,40.71406667,2013-09-21
28079,Tue,17,510,-73.98042047,40.7606597,2013-09-17
28080,Sat,17,478,-73.99884222,40.76030096,2013-09-14
28081,Sat,18,446,-73.99529885,40.74487634,2013-09-14
28082,Wed,11,375,-73.99695094,40.72679454,2013-09-04
28083,Wed,17,387,-74.0046073,40.71273266,2013-09-04
28084,Wed,14,310,-73.98912867,40.68926942,2013-09-18
28085,Mon,7,358,-74.00711384,40.73291553,2013-09-09
28086,Sun,19,195,-74.01043382,40.70905623,2013-09-08
28087,Wed,6,496,-73.99238967,40.73726186,2013-09-18
28088,Tue,16,444,-73.98915076,40.7423543,2013-09-24
28089,Sun,17,161,-73.99810231,40.72917025,2013-09-22
28090,Thu,12,469,-73.98268129,40.76344058,2013-09-26
28091,Tue,17,482,-73.99931783,40.73935542,2013-09-17
28092,Wed,12,348,-74.00154702,40.72490985,2013-09-25
28093,Thu,8,477,-73.9900262,40.75640548,2013-09-12
28094,Sat,10,301,-73.98368779,40.72217444,2013-09-21
28095,Tue,9,251,-73.99480012,40.72317958,2013-09-17
28096,Wed,11,461,-73.98205027,40.73587678,2013-09-04
28097,Wed,18,475,-73.98758561,40.73524276,2013-09-11
28098,Mon,9,519,-73.97770164,40.75188406,2013-09-30
28099,Sun,10,280,-73.99510132,40.73331967,2013-09-29
28100,Tue,13,268,-73.99973337,40.71910537,2013-09-10
28101,Sun,8,528,-73.97706058,40.74290902,2013-09-15
28102,Fri,8,2008,-74.01677685,40.70569254,2013-09-06
28103,Wed,12,328,-74.00965965,40.72405549,2013-09-25
28104,Sat,17,305,-73.96724467,40.76095756,2013-09-28
28105,Tue,17,498,-73.98808416,40.74854862,2013-09-24
28106,Sun,17,364,-73.96023854,40.68900443,2013-09-01
28107,Fri,8,267,-73.98765428,40.75097711,2013-09-20
28108,Thu,18,519,-73.97770164,40.75188406,2013-09-26
28109,Sun,11,265,-73.99147535,40.72229346,2013-09-01
28110,Sun,8,417,-74.01020234,40.71291224,2013-09-29
28111,Wed,19,412,-73.99422366,40.7158155,2013-09-18
28112,Fri,18,355,-73.99974372,40.71602118,2013-09-20
28113,Sun,16,247,-74.00483091,40.73535398,2013-09-29
28114,Fri,14,483,-73.98889957,40.73223272,2013-09-20
28115,Sat,21,293,-73.9907647,40.73028666,2013-09-21
28116,Fri,8,494,-73.99723551,40.74734825,2013-09-06
28117,Thu,23,539,-73.96024116,40.71534825,2013-09-19
28118,Tue,7,463,-74.00443172,40.74206539,2013-09-24
28119,Mon,13,449,-73.98789473,40.76461837,2013-09-16
28120,Sat,13,509,-74.00197139,40.7454973,2013-09-07
28121,Sat,8,503,-73.98751968,40.73827428,2013-09-21
28122,Thu,19,411,-73.97668709,40.72228087,2013-09-05
28123,Mon,17,515,-73.99461843,40.76009437,2013-09-09
28124,Fri,18,329,-74.01020609,40.72043411,2013-09-06
28125,Sat,18,284,-74.00263761,40.73901691,2013-09-07
28126,Sat,9,457,-73.98169333,40.76695317,2013-09-21
28127,Sat,8,3002,-74.015756,40.711512,2013-09-21
28128,Sat,16,487,-73.97573881,40.73314259,2013-09-14
28129,Tue,19,422,-73.988038,40.770513,2013-09-10
28130,Fri,15,523,-73.99138152,40.75466591,2013-09-27
28131,Fri,10,537,-73.98409214,40.74025878,2013-09-20
28132,Wed,20,300,-73.990214,40.728145,2013-09-04
28133,Mon,11,410,-73.98517977,40.72066442,2013-09-02
28134,Tue,19,438,-73.98564945,40.72779126,2013-09-24
28135,Tue,19,519,-73.97770164,40.75188406,2013-09-03
28136,Wed,21,362,-73.98753523,40.75172632,2013-09-04
28137,Sun,12,307,-73.98990025,40.71427487,2013-09-08
28138,Wed,19,523,-73.99138152,40.75466591,2013-09-18
28139,Tue,18,128,-74.00297088,40.72710258,2013-09-03
28140,Fri,16,472,-73.98194829,40.7457121,2013-09-20
28141,Sat,9,356,-73.98261206,40.71622644,2013-09-28
28142,Wed,20,453,-73.99915362,40.74475148,2013-09-25
28143,Sun,18,450,-73.98788205,40.76227205,2013-09-08
28144,Wed,19,495,-73.99301222,40.76269882,2013-09-25
28145,Wed,12,280,-73.99510132,40.73331967,2013-09-11
28146,Sun,11,319,-74.00937622,40.71336124,2013-09-29
28147,Thu,6,363,-74.01713445,40.70834698,2013-09-26
28148,Wed,18,79,-74.00666661,40.71911552,2013-09-04
28149,Mon,18,512,-73.99839279,40.7500727,2013-09-30
28150,Mon,9,433,-73.98057249,40.72955361,2013-09-16
28151,Tue,17,472,-73.98194829,40.7457121,2013-09-10
28152,Mon,8,291,-73.984844,40.713126,2013-09-23
28153,Sat,10,312,-73.989111,40.722055,2013-09-07
28154,Wed,21,477,-73.9900262,40.75640548,2013-09-25
28155,Tue,14,510,-73.98042047,40.7606597,2013-09-24
28156,Fri,17,497,-73.99009296,40.73704984,2013-09-27
28157,Mon,22,268,-73.99973337,40.71910537,2013-09-16
28158,Thu,6,488,-73.99372222,40.75645824,2013-09-12
28159,Mon,16,513,-73.988639,40.768254,2013-09-16
28160,Wed,18,497,-73.99009296,40.73704984,2013-09-25
28161,Sun,10,2021,-73.98859651,40.75929124,2013-09-29
28162,Sat,10,473,-73.9919254,40.72110063,2013-09-14
28163,Sun,15,280,-73.99510132,40.73331967,2013-09-15
28164,Tue,8,519,-73.97770164,40.75188406,2013-09-10
28165,Sun,12,394,-73.97768752,40.72521311,2013-09-15
28166,Wed,16,417,-74.01020234,40.71291224,2013-09-25
28167,Fri,17,505,-73.98848395,40.74901271,2013-09-06
28168,Wed,17,327,-74.01658354,40.7153379,2013-09-04
28169,Mon,19,294,-73.9957214,40.73049393,2013-09-23
28170,Sun,7,479,-73.9912551,40.76019252,2013-09-08
28171,Wed,6,320,-74.00583475,40.71743998,2013-09-04
28172,Fri,9,406,-73.99595065,40.69512845,2013-09-27
28173,Fri,9,426,-74.01322069,40.71754834,2013-09-27
28174,Tue,10,481,-73.96264403,40.71260486,2013-09-03
28175,Thu,9,261,-73.98362464,40.69474881,2013-09-12
28176,Wed,7,483,-73.98889957,40.73223272,2013-09-11
28177,Tue,20,497,-73.99009296,40.73704984,2013-09-03
28178,Thu,16,323,-73.98631746,40.69236178,2013-09-12
28179,Tue,15,457,-73.98169333,40.76695317,2013-09-24
28180,Mon,18,446,-73.99529885,40.74487634,2013-09-16
28181,Wed,8,433,-73.98057249,40.72955361,2013-09-04
28182,Wed,13,450,-73.98788205,40.76227205,2013-09-11
28183,Thu,15,478,-73.99884222,40.76030096,2013-09-12
28184,Sun,16,303,-73.99949601,40.72362738,2013-09-01
28185,Mon,2,236,-73.98713956,40.7284186,2013-09-02
28186,Mon,11,319,-74.00937622,40.71336124,2013-09-09
28187,Sun,13,464,-73.96759673,40.75934501,2013-09-29
28188,Thu,6,521,-73.99481051,40.75044999,2013-09-26
28189,Sat,9,358,-74.00711384,40.73291553,2013-09-14
28190,Sun,14,494,-73.99723551,40.74734825,2013-09-08
28191,Fri,17,528,-73.97706058,40.74290902,2013-09-20
28192,Tue,15,444,-73.98915076,40.7423543,2013-09-24
28193,Tue,14,403,-73.99069656,40.72502876,2013-09-24
28194,Fri,15,449,-73.98789473,40.76461837,2013-09-06
28195,Sat,7,395,-73.98410637,40.68807003,2013-09-21
28196,Sun,20,216,-73.99548059,40.70037867,2013-09-08
28197,Mon,17,435,-73.99415556,40.74173969,2013-09-09
28198,Fri,17,377,-74.00566443,40.72243797,2013-09-20
28199,Fri,17,167,-73.97604882,40.7489006,2013-09-27
28200,Mon,12,386,-74.00234482,40.71494807,2013-09-09
28201,Fri,16,83,-73.97632328,40.68382604,2013-09-06
28202,Thu,18,388,-74.00295035,40.74971775,2013-09-19
28203,Mon,10,294,-73.9957214,40.73049393,2013-09-23
28204,Mon,18,444,-73.98915076,40.7423543,2013-09-30
28205,Fri,17,328,-74.00965965,40.72405549,2013-09-27
28206,Wed,19,472,-73.98194829,40.7457121,2013-09-04
28207,Fri,12,469,-73.98268129,40.76344058,2013-09-27
28208,Sun,14,376,-74.00722156,40.70862144,2013-09-08
28209,Wed,7,310,-73.98912867,40.68926942,2013-09-11
28210,Fri,20,529,-73.99098507,40.7575699,2013-09-13
